Date,SP500,VIXCLS,DJIA,HY_BOND_IDX
2020-08-25,3415.4011,23.048206,28453.193,634.0283
2020-08-26,3426.692,22.879438,28524.414,633.96747
2020-08-27,3437.707,23.206743,28567.936,633.8215
2020-08-28,3444.0498,23.863651,28585.852,633.03143
2020-08-31,3459.8677,23.741678,28696.117,632.6339
2020-09-01,3464.7354,24.91724,28690.127,632.20465
2020-09-02,3475.7104,25.486694,28762.352,632.2874
2020-09-03,3496.296,25.860622,28898.191,632.9533
2020-09-04,3477.11,28.829248,28711.135,632.35266
2020-09-08,3462.135,29.851006,28614.98,631.2205
2020-09-09,3435.0508,30.910099,28412.688,630.2016
2020-09-10,3430.3948,30.417166,28390.459,630.2027
2020-09-11,3417.1333,30.421331,28289.67,630.35925
2020-09-14,3416.0889,29.264967,28300.059,631.2826
2020-09-15,3427.0046,27.984129,28383.578,632.7935
2020-09-16,3435.8372,27.057734,28453.81,633.99054
2020-09-17,3438.346,26.622732,28492.303,634.87506
2020-09-18,3431.2373,26.559631,28469.305,635.34436
2020-09-21,3414.8577,26.442257,28398.104,635.02704
2020-09-22,3386.9177,27.241438,28192.79,634.31934
2020-09-23,3368.4553,27.404696,28072.787,633.74896
2020-09-24,3336.176,28.25194,27822.47,632.77954
2020-09-25,3309.119,28.740362,27617.764,631.71234
2020-09-28,3303.698,28.158531,27575.37,631.33936
2020-09-29,3312.762,27.522638,27620.615,631.63873
2020-09-30,3322.5876,27.12499,27672.227,632.0926
2020-10-01,3337.2627,26.797468,27761.32,632.5434
2020-10-02,3352.231,26.721514,27850.908,632.84393
2020-10-05,3358.6309,27.08718,27889.162,632.649
2020-10-06,3368.9734,27.376968,27975.1,632.2169
2020-10-07,3367.8267,28.225948,27980.592,631.75397
2020-10-08,3380.2559,28.159996,28102.926,631.4382
2020-10-09,3403.0598,27.484,28293.168,631.809
2020-10-12,3434.1736,26.512049,28520.709,632.6426
2020-10-13,3467.9436,25.85281,28739.855,633.56305
2020-10-14,3490.902,25.854252,28896.037,634.3125
2020-10-15,3502.7988,26.070858,28971.4,634.6834
2020-10-16,3505.416,26.491777,28985.076,634.5738
2020-10-19,3504.1104,26.939068,28984.086,634.2418
2020-10-20,3486.1707,27.998405,28845.85,633.4214
2020-10-21,3470.9775,28.725233,28741.885,632.4324
2020-10-22,3460.2454,28.950329,28658.096,631.77203
2020-10-23,3458.4639,28.817106,28633.809,631.38715
2020-10-26,3463.4165,28.483643,28651.047,631.46387
2020-10-27,3442.7627,30.141184,28438.248,631.0007
2020-10-28,3419.5913,31.548796,28237.09,630.52203
2020-10-29,3360.7302,35.21141,27722.504,628.52924
2020-10-30,3322.2417,36.539898,27406.723,626.9784
2020-11-02,3290.119,37.465805,27111.21,625.81085
2020-11-03,3280.6118,37.421688,26997.662,625.76917
2020-11-04,3295.5566,36.49999,27065.94,626.7147
2020-11-05,3350.0398,33.477844,27456.033,630.1343
2020-11-06,3420.9497,30.581848,27928.639,634.33484
2020-11-09,3486.9543,27.868822,28383.43,637.77484
2020-11-10,3535.8376,26.420553,28764.902,639.5335
2020-11-11,3570.2427,25.321701,29118.588,640.15015
2020-11-12,3593.7402,24.40628,29395.12,639.6702
2020-11-13,3596.4854,24.707535,29500.44,639.0267
2020-11-16,3607.0374,24.099863,29672.965,638.52875
2020-11-17,3622.5232,23.41786,29861.299,638.36383
2020-11-18,3631.5955,23.160902,29977.727,638.3635
2020-11-19,3630.3367,23.519232,30016.854,638.27966
2020-11-20,3630.7397,23.49114,30071.791,638.6425
2020-11-23,3624.9966,23.775318,30066.912,639.0101
2020-11-24,3623.984,23.50216,30082.13,639.51465
2020-11-25,3636.709,22.85133,30180.203,640.3063
2020-11-27,3648.5642,22.379469,30261.723,640.97046
2020-11-30,3661.077,21.922983,30358.562,641.7032
2020-12-01,3669.2354,21.621628,30404.418,642.4783
2020-12-02,3676.9265,21.494312,30416.92,642.80774
2020-12-03,3681.3857,21.585348,30424.996,642.8546
2020-12-04,3685.4414,21.670582,30452.176,642.9756
2020-12-07,3695.166,21.516338,30514.822,642.9219
2020-12-08,3701.641,21.655663,30552.904,642.92865
2020-12-09,3711.7673,21.498697,30611.404,643.07245
2020-12-10,3709.6394,22.028038,30567.887,642.63477
2020-12-11,3706.1929,22.478611,30540.928,642.35657
2020-12-14,3701.2295,23.023262,30509.86,642.1114
2020-12-15,3690.7808,23.923946,30438.996,641.73865
2020-12-16,3694.598,23.744055,30478.596,641.8393
2020-12-17,3703.1335,23.478796,30530.895,642.25555
2020-12-18,3718.3098,23.025908,30626.803,642.90216
2020-12-21,3730.408,22.651556,30691.197,643.4278
2020-12-22,3725.7615,23.698677,30635.445,643.2837
2020-12-23,3722.4163,24.110804,30619.922,643.2673
2020-12-24,3722.619,24.042486,30620.916,643.17535
2020-12-28,3732.2397,23.310356,30698.293,643.6298
2020-12-29,3745.68,22.810312,30780.31,644.30304
2020-12-30,3750.2976,23.007246,30801.049,644.6443
2020-12-31,3756.36,23.007408,30845.523,645.199
2021-01-04,3765.9827,22.957912,30919.457,645.9252
2021-01-05,3751.0256,24.595112,30791.254,645.6744
2021-01-06,3745.3154,25.076042,30763.43,645.14905
2021-01-07,3743.8252,25.22972,30760.365,644.1199
2021-01-08,3763.2844,24.306576,30911.719,643.60254
2021-01-11,3789.376,23.41543,31075.275,643.19904
2021-01-12,3800.9963,23.784855,31129.676,642.2434
2021-01-13,3811.5872,23.747843,31216.293,641.3377
2021-01-14,3825.7595,23.302954,31339.191,641.138
2021-01-15,3831.2942,23.412462,31385.895,640.67505
2021-01-19,3826.6667,23.90077,31376.088,640.3406
2021-01-20,3827.4146,23.781237,31413.605,640.2659
2021-01-21,3842.3674,23.036442,31530.207,640.812
2021-01-22,3856.2278,22.49471,31602.951,641.20435
2021-01-25,3863.6897,22.427101,31625.156,641.46875
2021-01-26,3866.3396,22.851902,31608.014,641.801
2021-01-27,3865.9836,23.09382,31579.547,641.88007
2021-01-28,3803.1921,28.594467,31016.766,639.8172
2021-01-29,3779.5728,29.52052,30896.236,638.49963
2021-02-01,3746.253,31.342182,30592.55,636.8252
2021-02-02,3742.6614,31.230661,30521.53,636.46594
2021-02-03,3773.1284,29.163858,30701.78,637.5623
2021-02-04,3815.1797,26.775818,30949.102,639.2817
2021-02-05,3861.5288,24.712124,31232.078,641.16846
2021-02-08,3900.8179,23.112371,31493.371,642.4784
2021-02-09,3929.729,22.236904,31708.244,643.3554
2021-02-10,3945.912,21.931105,31852.31,643.5982
2021-02-11,3943.6282,21.945868,31887.785,643.0315
2021-02-12,3946.842,21.762232,31946.729,642.71234
2021-02-16,3951.2952,21.28126,32001.662,641.9701
2021-02-17,3946.7217,21.57379,31973.535,640.537
2021-02-18,3944.5396,21.773682,31977.902,639.35095
2021-02-19,3939.3933,22.296263,31954.908,638.2918
2021-02-22,3934.864,22.488731,31937.148,637.08246
2021-02-23,3922.4387,23.121399,31867.49,635.5445
2021-02-24,3913.6355,23.376139,31835.639,634.2407
2021-02-25,3921.6155,22.756746,31932.414,633.5309
2021-02-26,3886.7903,25.287714,31672.367,630.65137
2021-03-01,3856.461,26.689259,31499.922,628.27325
2021-03-02,3865.6382,25.675856,31607.582,627.8092
2021-03-03,3873.0415,25.217478,31655.066,627.9923
2021-03-04,3865.2043,25.818922,31592.707,627.50134
2021-03-05,3839.8054,27.039158,31424.197,625.7644
2021-03-08,3841.4866,26.28901,31484.828,624.6822
2021-03-09,3841.0466,26.017103,31519.877,623.276
2021-03-10,3855.2715,25.279188,31648.254,622.5588
2021-03-11,3882.4353,24.085642,31882.16,622.8299
2021-03-12,3910.8347,23.053246,32099.643,623.1203
2021-03-15,3938.5667,21.990149,32342.398,622.6275
2021-03-16,3968.2815,21.069698,32606.643,622.62616
2021-03-17,3989.3313,20.512854,32813.68,622.18463
2021-03-18,4005.2578,19.990099,32987.688,621.4504
2021-03-19,3995.2166,20.645187,32980.625,619.50977
2021-03-22,3984.659,20.956512,32967.08,617.8822
2021-03-23,3986.7214,20.375647,33022.035,617.2474
2021-03-24,3978.8574,20.527895,32987.95,616.9825
2021-03-25,3967.4749,20.868021,32933.355,617.02515
2021-03-26,3965.117,20.526749,32956.33,617.5047
2021-03-29,3977.0308,19.87405,33041.793,618.2316
2021-03-30,3980.6304,20.133902,33060.44,618.2061
2021-03-31,3986.532,19.981869,33121.6,618.0773
2021-04-01,3994.1665,19.856886,33165.33,618.0293
2021-04-05,4016.0044,18.971241,33299.316,618.8479
2021-04-06,4041.4795,18.523708,33431.16,619.5032
2021-04-07,4064.0781,18.33458,33560.176,620.3705
2021-04-08,4086.3135,17.914362,33699.867,621.0811
2021-04-09,4106.7085,17.583773,33819.79,621.7938
2021-04-12,4128.2974,17.251198,33948.543,622.31213
2021-04-13,4142.693,17.191452,34021.66,622.556
2021-04-14,4155.2227,17.101898,34073.305,622.9291
2021-04-15,4163.046,17.178074,34103.32,623.07574
2021-04-16,4179.8813,16.945383,34213.484,624.18414
2021-04-19,4198.0557,16.691322,34330.508,624.88965
2021-04-20,4202.6104,16.99388,34346.918,624.9834
2021-04-21,4195.799,17.770092,34300.1,624.76404
2021-04-22,4200.673,17.778652,34348.41,624.8377
2021-04-23,4194.9062,18.311783,34310.867,624.7329
2021-04-26,4201.6733,18.086521,34350.387,625.0234
